"ID","Description","seed_fraction","median_NES","median_p.adjust"
"GO:1901342","regulation of vasculature development",1,1.8209349952161,1.02303885378972e-05
"GO:0032611","interleukin-1 beta production",1,1.81477776991423,0.00437135301714479
"GO:0032651","regulation of interleukin-1 beta production",1,1.81477776991423,0.00437135301714479
"GO:0072224","metanephric glomerulus development",1,1.73086600209886,0.021058945832505
"GO:1901343","negative regulation of vasculature development",1,1.76786920802309,0.00688691614674063
"GO:0006956","complement activation",1,1.75626398153261,0.0213097304648806
"GO:0016064","immunoglobulin mediated immune response",1,1.76049407774129,0.00649690437123421
"GO:0032635","interleukin-6 production",1,1.74576159080204,0.00456846388683905
"GO:0032675","regulation of interleukin-6 production",1,1.74576159080204,0.00456846388683905
"GO:0016525","negative regulation of angiogenesis",1,1.77671693318212,0.00627496014106011
"GO:0032755","positive regulation of interleukin-6 production",1,1.73931828858144,0.0128435366491567
"GO:0006957","complement activation, alternative pathway",1,1.74930589596193,0.0259146492280026
"GO:0016579","protein deubiquitination",1,-1.73854665769752,0.0045385755442663
"GO:0007006","mitochondrial membrane organization",1,-1.74471750840764,0.00648632732498426
"GO:0032612","interleukin-1 production",1,1.74630635770025,0.00563086933347067
"GO:0032652","regulation of interleukin-1 production",1,1.74630635770025,0.00563086933347067
"GO:0009201","ribonucleoside triphosphate biosynthetic process",1,-1.73849037137919,0.00550360519363317
"GO:0009142","nucleoside triphosphate biosynthetic process",1,-1.71883559152596,0.00509947734221325
"GO:0098883","synapse pruning",1,1.73255045338032,0.0318664378014463
"GO:1903008","organelle disassembly",1,-1.69913324960583,0.0154000340096533
"GO:2000191","regulation of fatty acid transport",1,1.74382705334997,0.0333848460198083
"GO:2000181","negative regulation of blood vessel morphogenesis",1,1.75750145262743,0.00630523629017337
"GO:0002763","positive regulation of myeloid leukocyte differentiation",1,1.73035222916112,0.0311619777538826
"GO:0019755","one-carbon compound transport",1,1.72350996981856,0.0347776601167333
"GO:0042554","superoxide anion generation",1,1.76734490904087,0.0296970945232888
"GO:0019724","B cell mediated immunity",1,1.75439827544356,0.00573743623321071
"GO:0050766","positive regulation of phagocytosis",1,1.73866033040652,0.0170140111248146
"GO:0070646","protein modification by small protein removal",1,-1.7348324543569,0.00315351214459219
"GO:0072207","metanephric epithelium development",1,1.75166183664825,0.032442840473006
"GO:0046638","positive regulation of alpha-beta T cell differentiation",1,1.75044000921933,0.0275003848690625
"GO:1902165","regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",1,1.69631112617076,0.0163641669429937
"GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",1,1.69631112617076,0.0163641669429937
"GO:0006959","humoral immune response",1,1.72314436423204,0.0003794089919426
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation",1,1.7442575432909,0.0235617961490836
"GO:0033627","cell adhesion mediated by integrin",1,1.6908794815312,0.0249139566410795
"GO:0042116","macrophage activation",1,1.699510100298,0.0157372740598939
"GO:2000193","positive regulation of fatty acid transport",1,1.69190004210599,0.0339852840758555
"GO:0048143","astrocyte activation",1,1.75770315856058,0.0264785558890724
"GO:0009145","purine nucleoside triphosphate biosynthetic process",1,-1.70577173875015,0.00854649951327563
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process",1,-1.70577173875015,0.00854649951327563
"GO:0097484","dendrite extension",1,-1.69533240426625,0.0209111727709643
"GO:1904018","positive regulation of vasculature development",1,1.70202879752623,0.0042868358869056
"GO:0070664","negative regulation of leukocyte proliferation",1,1.69582521954502,0.0273978006878891
"GO:0032943","mononuclear cell proliferation",1,1.67277069330886,0.00177091081460751
"GO:0032732","positive regulation of interleukin-1 production",1,1.6879838983306,0.0295055198992431
"GO:0050672","negative regulation of lymphocyte proliferation",1,1.70289099328119,0.0322328466080766
"GO:0015986","proton motive force-driven ATP synthesis",1,-1.66467016645796,0.0304769847648699
"GO:0032945","negative regulation of mononuclear cell proliferation",1,1.70408171566219,0.0344914498451544
"GO:0030595","leukocyte chemotaxis",1,1.66320387380984,0.00385546678879679
"GO:0006754","ATP biosynthetic process",1,-1.68255480037761,0.0171762732059779
"GO:0050829","defense response to Gram-negative bacterium",1,1.64676318992155,0.031709500175454
"GO:0007007","inner mitochondrial membrane organization",1,-1.66950525880414,0.029299605328748
"GO:0045766","positive regulation of angiogenesis",1,1.68832541705828,0.00455649675878432
"GO:0046651","lymphocyte proliferation",1,1.67352309266684,0.00237525012438768
"GO:0070663","regulation of leukocyte proliferation",1,1.65617030000745,0.00303892794664013
"GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",1,-1.6441129625169,0.0338003902136895
"GO:0000423","mitophagy",1,-1.65197584820716,0.0157228640017836
"GO:0000422","autophagy of mitochondrion",1,-1.64624182377498,0.0158593170198851
"GO:0070661","leukocyte proliferation",1,1.67189525441563,0.00116466977678202
"GO:0071216","cellular response to biotic stimulus",1,1.64644032439655,0.00319990913644356
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis",1,-1.66478366633257,0.028196920555267
"GO:0050864","regulation of B cell activation",1,1.65533377480795,0.0192240999987182
"GO:0032944","regulation of mononuclear cell proliferation",1,1.63472226681172,0.004734083197022
"GO:0051306","mitotic sister chromatid separation",1,-1.6222259007288,0.0331302599489108
"GO:0022904","respiratory electron transport chain",1,-1.6208500653081,0.0271634582855548
"GO:0042773","ATP synthesis coupled electron transport",1,-1.62955935012379,0.0296980639032009
"GO:0042775","mitochondrial ATP synthesis coupled electron transport",1,-1.62955935012379,0.0296980639032009
"GO:0061136","regulation of proteasomal protein catabolic process",1,-1.63119668960026,0.00484408011596787
"GO:0032042","mitochondrial DNA metabolic process",1,-1.61802516355848,0.0334734936880459
"GO:0010965","regulation of mitotic sister chromatid separation",1,-1.62552750464504,0.0364426531978603
"GO:0006413","translational initiation",1,-1.61320782975897,0.0187209063914047
"GO:0006119","oxidative phosphorylation",1,-1.61065393525649,0.0310016307999396
"GO:0009165","nucleotide biosynthetic process",1,-1.60486679035426,0.0068955112198678
"GO:0050907","detection of chemical stimulus involved in sensory perception",1,1.62509775432334,0.000573684364665567
"GO:0009260","ribonucleotide biosynthetic process",1,-1.62000711662451,0.0115981778762216
"GO:0050670","regulation of lymphocyte proliferation",1,1.62931750388563,0.00554811654910318
"GO:0050867","positive regulation of cell activation",1,1.62588479972792,0.000698433661594437
"GO:0046390","ribose phosphate biosynthetic process",1,-1.610967339045,0.0146701988940654
"GO:0000281","mitotic cytokinesis",1,-1.60876543728117,0.0240703706788593
"GO:0043542","endothelial cell migration",1,1.61748158435932,0.004661222624979
"GO:0071219","cellular response to molecule of bacterial origin",1,1.58825368312821,0.00678265230069825
"GO:0061640","cytoskeleton-dependent cytokinesis",1,-1.58411408123325,0.0303561330336358
"GO:0001935","endothelial cell proliferation",1,1.57886586215181,0.0303241274426783
"GO:0043010","camera-type eye development",1,1.56314135181745,0.00935293200639403
"GO:0050900","leukocyte migration",1,1.57145418660444,0.00180456213971788
"GO:0009152","purine ribonucleotide biosynthetic process",1,-1.56680943985678,0.0319277344264967
"GO:0034340","response to type I interferon",1,-1.56324353451998,0.0339146869814487
"GO:0071357","cellular response to type I interferon",1,-1.56376249800293,0.0339066482480109
"GO:0050729","positive regulation of inflammatory response",1,1.56433307327175,0.0215014458397499
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell",1,1.55832778156481,0.00302547078376393
"GO:0042742","defense response to bacterium",1,1.55235585855266,0.00580848420725164
"GO:0002699","positive regulation of immune effector process",1,1.58315254043123,0.00662871536624201
"GO:0007051","spindle organization",1,-1.56243664434483,0.0212277992149753
"GO:0072594","establishment of protein localization to organelle",1,-1.55861886113326,0.00400000850443652
"GO:0002696","positive regulation of leukocyte activation",1,1.54183528038532,0.00379658202807893
"GO:0030705","cytoskeleton-dependent intracellular transport",1,-1.53896803355105,0.0214178409725676
"GO:0042113","B cell activation",1,1.55591681681247,0.00650184041764805
"GO:0016236","macroautophagy",1,-1.54576169795724,0.00390560307839916
"GO:0032496","response to lipopolysaccharide",1,1.53748272625014,0.00438251867789556
"GO:0071222","cellular response to lipopolysaccharide",1,1.56694073774236,0.012434269790369
"GO:0002237","response to molecule of bacterial origin",1,1.53890374739385,0.00437135301714479
"GO:0007005","mitochondrion organization",1,-1.54646557334236,0.00617239486184189
"GO:0015980","energy derivation by oxidation of organic compounds",1,-1.52262524590306,0.00690810091711134
"GO:0006091","generation of precursor metabolites and energy",1,-1.52899094901211,0.00386392436495572
"GO:0042129","regulation of T cell proliferation",1,1.52778105861089,0.0373993464708017
"GO:0002697","regulation of immune effector process",1,1.53563463222431,0.00396921227647856
"GO:0016241","regulation of macroautophagy",1,-1.50972462267748,0.032763234322029
"GO:0009060","aerobic respiration",1,-1.51478575749636,0.0258037570818526
"GO:1901293","nucleoside phosphate biosynthetic process",1,-1.51674228138716,0.0130593824016369
"GO:0045229","external encapsulating structure organization",1,1.52158495600346,0.00759034079248146
"GO:0043062","extracellular structure organization",1,1.52102756209642,0.00759034079248146
"GO:0030198","extracellular matrix organization",1,1.52370467396298,0.0066562095631912
"GO:0002181","cytoplasmic translation",1,-1.50780290097653,0.0344608389135607
"GO:0030099","myeloid cell differentiation",1,1.51319712425785,0.00524205153421652
"GO:0150063","visual system development",1,1.4927191403247,0.012849850559185
"GO:0002443","leukocyte mediated immunity",1,1.49899659962016,0.00505986408693509
"GO:0001906","cell killing",1,1.48347321853171,0.02768344266338
"GO:0007608","sensory perception of smell",1,1.49642294304426,0.00637847018376052
"GO:0043588","skin development",1,1.48387839896155,0.0234784838513768
"GO:0006457","protein folding",1,-1.48909587757803,0.0374627734209943
"GO:0002573","myeloid leukocyte differentiation",1,1.48052560020258,0.0337694907365842
"GO:0045333","cellular respiration",1,-1.48108394906517,0.0299876256102087
"GO:0050673","epithelial cell proliferation",1,1.45931170827286,0.010738981274912
"GO:0051251","positive regulation of lymphocyte activation",1,1.47057936569958,0.0114683180960139
"GO:0048193","Golgi vesicle transport",1,-1.45714922196596,0.0261163732096871
"GO:0010975","regulation of neuron projection development",1,-1.44075288189296,0.0227354482236752
"GO:0060326","cell chemotaxis",1,1.4616001355611,0.0189204534952744
"GO:0007018","microtubule-based movement",1,-1.44632578443023,0.0217136673813163
"GO:1903039","positive regulation of leukocyte cell-cell adhesion",1,1.43428310531524,0.0331029498311646
"GO:1902105","regulation of leukocyte differentiation",1,1.39270702200767,0.0389619556334488
"GO:0022409","positive regulation of cell-cell adhesion",1,1.42337611905719,0.0243789390357993
"GO:0032970","regulation of actin filament-based process",1,1.42755067155914,0.0116025881816105
"GO:1903131","mononuclear cell differentiation",1,1.36706501610113,0.0179196772402489
"GO:0010720","positive regulation of cell development",1,1.36099018719691,0.0334756325972807
"GO:0007159","leukocyte cell-cell adhesion",1,1.36011955417376,0.0276089770337031
"GO:0045785","positive regulation of cell adhesion",1,1.3744658197065,0.0140344245653004
"GO:0048729","tissue morphogenesis",1,1.34056739171772,0.0328824341345069
"GO:0072243","metanephric nephron epithelium development",0.95,1.73033095726089,0.0409889719302568
"GO:0002455","humoral immune response mediated by circulating immunoglobulin",0.95,1.72338838840873,0.039689564013817
"GO:0010324","membrane invagination",0.95,1.69129906313209,0.0362977660737361
"GO:1903146","regulation of autophagy of mitochondrion",0.95,-1.64655811430036,0.0326309311067096
"GO:0070536","protein K63-linked deubiquitination",0.95,-1.64903325399712,0.035963425170931
"GO:0046634","regulation of alpha-beta T cell activation",0.95,1.63525528737007,0.0296632036497617
"GO:0042407","cristae formation",0.95,-1.61624916750479,0.0345250929773923
"GO:0045621","positive regulation of lymphocyte differentiation",0.95,1.6039088515045,0.0308398664200045
"GO:0042098","T cell proliferation",0.95,1.52084609321968,0.0342812671274274
"GO:0000070","mitotic sister chromatid segregation",0.95,-1.50700163422314,0.0366868852657286
"GO:0033500","carbohydrate homeostasis",0.95,1.44787873676315,0.0395672189160408
"GO:0002449","lymphocyte mediated immunity",0.95,1.42190292268329,0.0343214155229512
"GO:0042176","regulation of protein catabolic process",0.95,-1.39591825719108,0.0382821919283601
"GO:0051249","regulation of lymphocyte activation",0.95,1.32430328332296,0.0335283883704095
"GO:0001819","positive regulation of cytokine production",0.95,1.3011249292098,0.0329606755769519
"GO:0060042","retina morphogenesis in camera-type eye",0.9,1.72492198655563,0.037918432183435
"GO:2000242","negative regulation of reproductive process",0.9,1.71465532483782,0.0332260174808991
"GO:0002430","complement receptor mediated signaling pathway",0.9,1.68620390013002,0.0354278672468523
"GO:0042100","B cell proliferation",0.9,1.65864846728994,0.0388596327207924
"GO:0071108","protein K48-linked deubiquitination",0.9,-1.63731679000598,0.0362706369374159
"GO:0002275","myeloid cell activation involved in immune response",0.9,1.62072390201588,0.0391755576933187
"GO:0097530","granulocyte migration",0.9,1.54384761252965,0.0378493162593844
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",0.9,-1.54229592891045,0.0417687337728607
"GO:0010970","transport along microtubule",0.9,-1.51065593853618,0.0398590147843772
"GO:0045637","regulation of myeloid cell differentiation",0.9,1.49226952780583,0.0407544196603433
"GO:0006958","complement activation, classical pathway",0.85,1.72973649684372,0.038812707441926
"GO:0099111","microtubule-based transport",0.85,-1.50771811617123,0.0392442525220325
"GO:0002768","immune response-regulating cell surface receptor signaling pathway",0.85,1.35370135021585,0.0347661238550045
"GO:0060541","respiratory system development",0.8,1.62649532129548,0.0429915941836053
"GO:0045622","regulation of T-helper cell differentiation",0.75,1.71756896409382,0.0467338089769601
"GO:0072170","metanephric tubule development",0.75,1.71604568054676,0.0418971143257973
"GO:0072234","metanephric nephron tubule development",0.75,1.71604568054676,0.0418971143257973
"GO:0002526","acute inflammatory response",0.75,1.5871780099726,0.0434382562467071
"GO:0022900","electron transport chain",0.75,-1.57963151886244,0.0392651654953115
"GO:1990138","neuron projection extension",0.75,-1.51698204352793,0.0439501228081314
"GO:0008015","blood circulation",0.75,1.28714311127326,0.0473454125408534
"GO:0098719","sodium ion import across plasma membrane",0.7,-1.63694567980912,0.0440952847572349
"GO:0006164","purine nucleotide biosynthetic process",0.7,-1.50348390143191,0.0443209467792231
"GO:0032956","regulation of actin cytoskeleton organization",0.7,1.35149051130403,0.0454659075954518
"GO:0048598","embryonic morphogenesis",0.7,1.34732219854283,0.0447024300689084
"GO:1903706","regulation of hemopoiesis",0.7,1.33542187922613,0.0442977343926222
"GO:0051650","establishment of vesicle localization",0.6,-1.48972283836877,0.0481712392640586
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",0.55,1.70688784782917,0.0495274972948315
"GO:0043030","regulation of macrophage activation",0.55,1.68271281504772,0.0495151070780295
"GO:0001763","morphogenesis of a branching structure",0.55,1.57496161111783,0.0475657719503798
"GO:0060041","retina development in camera-type eye",0.55,1.56209769931422,0.0482354835893681
"GO:0006446","regulation of translational initiation",0.55,-1.55905107578109,0.0494188534271632
"GO:0007584","response to nutrient",0.55,1.46813596403033,0.0492741987258355
"GO:0016049","cell growth",0.55,-1.36181741072578,0.0494593586782453
"GO:0007263","nitric oxide mediated signal transduction",0.5,1.69423125637284,0.0497183976076701
"GO:0071496","cellular response to external stimulus",0.5,1.61665412930437,0.0501349325688498
"GO:0071674","mononuclear cell migration",0.5,1.4425164076787,0.0501856811650561
"GO:0003018","vascular process in circulatory system",0.5,1.38127740172051,0.052136436516484
"GO:0050830","defense response to Gram-positive bacterium",0.45,1.58613646656127,0.0513599938758244
"GO:0045639","positive regulation of myeloid cell differentiation",0.45,1.5896041332567,0.0520654915571202
"GO:1903531","negative regulation of secretion by cell",0.45,1.51666876218209,0.0522038227870998
"GO:0032332","positive regulation of chondrocyte differentiation",0.4,1.66221235738378,0.0544370017951504
"GO:0042254","ribosome biogenesis",0.4,-1.43078369334311,0.0543050866794856
"GO:0071560","cellular response to transforming growth factor beta stimulus",0.4,1.39941829063511,0.0515662084946183
"GO:0048880","sensory system development",0.4,1.3641245208436,0.0536083367080881
"GO:0071260","cellular response to mechanical stimulus",0.35,1.60820272634325,0.0561605987870198
"GO:0032204","regulation of telomere maintenance",0.35,-1.54244441210492,0.0553590489640266
"GO:0031640","killing of cells of another organism",0.35,1.54420554775717,0.0543735564330064
"GO:0141061","disruption of cell in another organism",0.35,1.54420554775717,0.0543735564330064
"GO:0030183","B cell differentiation",0.35,1.51612530803939,0.0556039243015809
"GO:0030856","regulation of epithelial cell differentiation",0.35,1.51628148463673,0.0560235299839151
"GO:0010594","regulation of endothelial cell migration",0.35,1.45683646300347,0.053508434060646
"GO:0036293","response to decreased oxygen levels",0.35,1.36539580188819,0.0566136461189914
"GO:0001818","negative regulation of cytokine production",0.35,1.35884827003321,0.0538877667277384
"GO:0002577","regulation of antigen processing and presentation",0.3,1.69937714445669,0.0550710131568491
"GO:0032330","regulation of chondrocyte differentiation",0.3,1.68637183437138,0.0585180992295904
"GO:0021915","neural tube development",0.3,1.65009659543665,0.05595471148942
"GO:1901524","regulation of mitophagy",0.3,-1.6041707186511,0.0566049433586041
"GO:0045582","positive regulation of T cell differentiation",0.3,1.54838268876135,0.0564106226950964
"GO:0008217","regulation of blood pressure",0.3,1.43942250199139,0.055247431460048
"GO:0046636","negative regulation of alpha-beta T cell activation",0.25,1.69735222890076,0.059201920190159
"GO:0019646","aerobic electron transport chain",0.25,-1.5801069680796,0.0548937646329721
"GO:0006833","water transport",0.2,1.70135821446089,0.055878650943728
"GO:0032637","interleukin-8 production",0.2,1.58323267259776,0.0584553641655749
"GO:0032677","regulation of interleukin-8 production",0.2,1.58323267259776,0.0584553641655749
"GO:0007052","mitotic spindle organization",0.2,-1.52694122409709,0.055793825760022
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",0.2,-1.48342497113407,0.0657760799426968
"GO:0001894","tissue homeostasis",0.2,1.41464805676971,0.0594156025979788
"GO:0060249","anatomical structure homeostasis",0.2,1.41464805676971,0.0594156025979788
"GO:0071559","response to transforming growth factor beta",0.2,1.37741064472338,0.0624139018958992
"GO:0001666","response to hypoxia",0.2,1.36470083514883,0.0614430192477163
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",0.15,1.68702602724983,0.0629912019957767
"GO:0010669","epithelial structure maintenance",0.15,1.67393029570233,0.0653243201789209
"GO:0061900","glial cell activation",0.15,1.64682838326577,0.061228549429257
"GO:0030323","respiratory tube development",0.15,1.62185504325642,0.0570414723391791
"GO:0032757","positive regulation of interleukin-8 production",0.15,1.62638988003187,0.0601582931699572
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide",0.15,1.51659876983549,0.0557702171231073
"GO:0050866","negative regulation of cell activation",0.15,1.4217512920796,0.0605083805393771
"GO:0051656","establishment of organelle localization",0.15,-1.37813816496355,0.0624067051595895
"GO:0050727","regulation of inflammatory response",0.15,1.29552824832058,0.0679324917969125
"GO:0006910","phagocytosis, recognition",0.1,1.69508367775119,0.0576533009883641
"GO:0090322","regulation of superoxide metabolic process",0.1,1.68159285240747,0.0618011950055393
"GO:0044331","cell-cell adhesion mediated by cadherin",0.1,1.64330650800351,0.0613410904218825
"GO:1903859","regulation of dendrite extension",0.1,-1.59330411353795,0.0633171799730708
"GO:0050764","regulation of phagocytosis",0.1,1.54737597166586,0.0614533058123984
"GO:0001909","leukocyte mediated cytotoxicity",0.1,1.49790513402628,0.0604747426775585
"GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway",0.1,1.52233292221165,0.071156430353448
"GO:0048667","cell morphogenesis involved in neuron differentiation",0.1,-1.3449726963445,0.0642029299766009
"GO:0050678","regulation of epithelial cell proliferation",0.1,1.33923470242489,0.0748553434267569
"GO:0071280","cellular response to copper ion",0.05,1.68456251277478,0.0708712929730952
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",0.05,1.65459576865161,0.0717053549680495
"GO:0042130","negative regulation of T cell proliferation",0.05,1.6405050167572,0.0603828268921733
"GO:0030888","regulation of B cell proliferation",0.05,1.6184906999905,0.0690444534118758
"GO:0006801","superoxide metabolic process",0.05,1.60367090352823,0.0641378257085798
"GO:0001656","metanephros development",0.05,1.57719990590955,0.0679105989665024
"GO:0033108","mitochondrial respiratory chain complex assembly",0.05,-1.56501310392383,0.0794966881395734
"GO:0002262","myeloid cell homeostasis",0.05,1.50507455268212,0.0733931702542187
"GO:0031345","negative regulation of cell projection organization",0.05,-1.47267590066892,0.0671994241191058
"GO:0048588","developmental cell growth",0.05,-1.44645523633938,0.0656287580721333
"GO:0090150","establishment of protein localization to membrane",0.05,-1.41917936073188,0.0690838274884588
"GO:0009746","response to hexose",0.05,1.42211373795942,0.0743526962271019
"GO:0016050","vesicle organization",0.05,-1.37215169181426,0.0613982680144248
"GO:0046883","regulation of hormone secretion",0.05,1.37601048335399,0.0629320732927799
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.05,1.33909975999006,0.0744883301661462
"GO:0022407","regulation of cell-cell adhesion",0.05,1.25343349306578,0.072026644177224
"GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation",0,1.68516763869577,0.063418969422844
"GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation",0,1.6823564156722,0.0670738685142319
"GO:0032930","positive regulation of superoxide anion generation",0,1.65737813583852,0.0786112977638535
"GO:0014821","phasic smooth muscle contraction",0,1.62242982465422,0.0821804023816835
"GO:0030851","granulocyte differentiation",0,1.66432778087942,0.0765378206099937
"GO:0045577","regulation of B cell differentiation",0,1.66996283322066,0.0697325316603818
"GO:0036336","dendritic cell migration",0,1.64665111322149,0.0876408186916612
"GO:0045649","regulation of macrophage differentiation",0,1.64187508062247,0.088612067970268
"GO:0071731","response to nitric oxide",0,1.64609372063527,0.0768979654957415
"GO:0010544","negative regulation of platelet activation",0,1.59315988867191,0.102994289073719
"GO:0002765","immune response-inhibiting signal transduction",0,1.63059031571579,0.0956193814906202
"GO:0150146","cell junction disassembly",0,1.63322275380349,0.0757896164320357
"GO:0002922","positive regulation of humoral immune response",0,1.62898956615262,0.0893033325471311
"GO:0072010","glomerular epithelium development",0,1.65955236535516,0.0802316224648075
"GO:0009268","response to pH",0,1.62689536190948,0.0797558027794484
"GO:0032928","regulation of superoxide anion generation",0,1.65879894956504,0.0812473571668209
"GO:0048521","negative regulation of behavior",0,1.57944772215173,0.119132704162513
"GO:0035590","purinergic nucleotide receptor signaling pathway",0,1.5933474269745,0.10300136420478
"GO:0001841","neural tube formation",0,1.62029431650576,0.0935069889024062
"GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation",0,1.62213247773348,0.0871169520496911
"GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal",0,1.57561700328175,0.0948468135822796
"GO:0032703","negative regulation of interleukin-2 production",0,1.60831476123061,0.109309404421623
"GO:0002767","immune response-inhibiting cell surface receptor signaling pathway",0,1.62210369226611,0.102780352399255
"GO:0006925","inflammatory cell apoptotic process",0,1.56580471327483,0.13385865287135
"GO:0035994","response to muscle stretch",0,1.60915000150122,0.107510162218303
"GO:0051145","smooth muscle cell differentiation",0,1.61788400384038,0.087790161932163
"GO:0018149","peptide cross-linking",0,1.61794319565604,0.0973928348173863
"GO:0006953","acute-phase response",0,1.61260595679853,0.0795703226171925
"GO:0015732","prostaglandin transport",0,1.63910198243476,0.0969384681223349
"GO:0046639","negative regulation of alpha-beta T cell differentiation",0,1.62732870992844,0.102709795617856
"GO:0038094","Fc-gamma receptor signaling pathway",0,1.62474374632585,0.0978243585627464
"GO:0002548","monocyte chemotaxis",0,1.58321907945223,0.0928797730522509
"GO:0014020","primary neural tube formation",0,1.59827838486288,0.119302964598906
"GO:0032816","positive regulation of natural killer cell activation",0,1.55335402184363,0.144278700195234
"GO:0003338","metanephros morphogenesis",0,1.62251596845029,0.107461557151947
"GO:0051014","actin filament severing",0,1.62994962856659,0.0901273922161327
"GO:0060688","regulation of morphogenesis of a branching structure",0,1.60069702993591,0.1007071879686
"GO:0015669","gas transport",0,1.550531591709,0.145642734009629
"GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation",0,1.6486997027487,0.0837148094177123
"GO:1903054","negative regulation of extracellular matrix organization",0,1.58321716178231,0.112196335015735
"GO:1903861","positive regulation of dendrite extension",0,-1.57389987921548,0.0763960757348511
"GO:0030852","regulation of granulocyte differentiation",0,1.59635770998359,0.120957456134378
"GO:0001843","neural tube closure",0,1.58480843002737,0.132940163510806
"GO:0060606","tube closure",0,1.58480843002737,0.132940163510806
"GO:0008347","glial cell migration",0,1.5825491654278,0.117263830924661
"GO:0001913","T cell mediated cytotoxicity",0,1.62357204351808,0.0885751678063623
"GO:0001562","response to protozoan",0,1.61397017785702,0.103167904375905
"GO:0042832","defense response to protozoan",0,1.61397017785702,0.103167904375905
"GO:0033003","regulation of mast cell activation",0,1.5372946301198,0.165996263313115
"GO:0002507","tolerance induction",0,1.58981350431711,0.131430144828187
"GO:0098801","regulation of renal system process",0,1.57737741824957,0.131633285215967
"GO:0010842","retina layer formation",0,1.63406351716442,0.0949910228600895
"GO:0001867","complement activation, lectin pathway",0,1.58461697948682,0.13130334448735
"GO:0009651","response to salt stress",0,1.58114623500185,0.131783819847691
"GO:0035886","vascular associated smooth muscle cell differentiation",0,1.60303697288314,0.120029260241648
"GO:0032892","positive regulation of organic acid transport",0,1.59764607872543,0.118510673477024
"GO:0042756","drinking behavior",0,1.52740213657758,0.173204348429182
"GO:0071312","cellular response to alkaloid",0,1.56683112101848,0.128388606918693
"GO:0010460","positive regulation of heart rate",0,1.57750230907688,0.14428912563197
"GO:0050919","negative chemotaxis",0,-1.56415590994016,0.0862574044047421
"GO:0150105","protein localization to cell-cell junction",0,1.58914319071293,0.134168224123921
"GO:0090231","regulation of spindle checkpoint",0,-1.5744740824312,0.0824968017179211
