"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa00190","Oxidative phosphorylation",97,-0.387026319834856,-1.00417685194994,0.457720588235294,0.795524017467249,0.6651375106472,4879,"tags=39%, list=27%, signal=29%","6390/4704/51382/7385/535/4716/1351/7381/4717/4705/1350/1349/6392/54539/5464/1537/27068/6389/534/10975/7386/55967/6391/125965/4724/9550/4731/90423/1339/525/7384/4723/127124/1353/50617/9377/29796/4708",0.0793434960134973
"hsa05226","Gastric cancer",144,0.38703118092638,1.00279966050729,0.423480083857442,0.762637362637363,0.63764098351945,1698,"tags=12%, list=10%, signal=11%","2252/6654/7474/6464/5293/7157/8324/25759/1452/208/1026/83998/7855/8322/5243/8323/83439/7475",0.0908241419007155
"hsa04015","Rap1 signaling pathway",200,0.370547964177994,1.00022984316766,0.411530815109344,0.760227512112913,0.635626107860552,2085,"tags=16%, list=12%, signal=14%","1942/2252/5908/2261/2357/7423/5293/5335/5900/2903/3397/208/10411/51466/5578/1436/6300/60/5028/23683/54518/5159/5587/9771/5906/2775/1432/8074/2902/7010/9564",0.0894366833718621
"hsa05170","Human immunodeficiency virus 1 infection",197,0.369835697640141,1.00018105125853,0.422348484848485,0.762637362637363,0.63764098351945,1090,"tags=10%, list=6%, signal=9%","7132/59345/3985/4615/4792/5293/3654/5335/7188/3135/51764/85363/208/7852/5578/5829/8906/836/6300",0.0852884689790502
"hsa05210","Colorectal cancer",85,0.409010839153868,0.999686135370015,0.428571428571429,0.762637362637363,0.63764098351945,1688,"tags=13%, list=9%, signal=12%","6654/5293/7157/5900/208/1026/7039/836/10018/1630/83439",0.0928481214159878
"hsa05162","Measles",126,0.386631447951149,0.997326868083987,0.411881188118812,0.760227512112913,0.635626107860552,1931,"tags=12%, list=11%, signal=11%","3455/894/4615/4792/5293/3654/7157/208/57506/836/51284/6504/7297/23118/1147",0.0891647117820678
"hsa04540","Gap junction",83,-0.391601781728668,-0.996172837133343,0.467652495378928,0.807340377594468,0.675017167561835,2106,"tags=20%, list=12%, signal=18%","84790/5567/79861/2770/203068/10381/10382/347733/1813/7082/7277/10383/7280/3708/3710/51807/7846",0.0785029047348687
"hsa05320","Autoimmune thyroid disease",48,-0.419262175252025,-0.991314656757702,0.481549815498155,0.811154300863397,0.678205988229968,3405,"tags=25%, list=19%, signal=20%","3565/355/3134/3446/5551/3445/3113/3449/941/3442/3452/3111",0.0768736734126542
"hsa00900","Terpenoid backbone biosynthesis",22,-0.485981741788752,-0.987849274233438,0.521178637200737,0.841158079575142,0.703292143071498,5307,"tags=45%, list=30%, signal=32%","79947/4598/3158/39/3422/116150/51449/9986/9453/2224",0.0727141077934447
"hsa04066","HIF-1 signaling pathway",106,0.391709038483878,0.987566194446638,0.452173913043478,0.792446201141853,0.662564148883188,1481,"tags=16%, list=8%, signal=15%","7076/5293/3460/5335/7037/3162/208/2033/5163/1026/3099/5578/818/2872/160287/1536/54583",0.0891647117820678
"hsa04630","JAK-STAT signaling pathway",162,0.375679233419521,0.987400678875545,0.428274428274428,0.762637362637363,0.63764098351945,1917,"tags=14%, list=11%, signal=12%","9180/3455/3566/6654/894/5293/3460/208/1438/2033/2670/9063/1026/5781/5159/163702/7297/3563/58985/3459/6778/2688",0.0897104652742981
"hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",28,0.46118561050852,0.985890247473138,0.458515283842795,0.795524017467249,0.6651375106472,1964,"tags=18%, list=11%, signal=16%","27315/9488/84720/93183/54965",0.0886261133285098
"hsa04810","Regulation of actin cytoskeleton",223,0.357716014970947,0.983148478523357,0.431640625,0.764180086096939,0.638930854370599,1710,"tags=12%, list=10%, signal=11%","3693/3985/2768/2252/6654/85477/2261/5293/87/730/7430/2245/208/2335/7852/5829/1793/60/9459/56924/5159/4636/3680/6548/1129/8395",0.0857844408075645
"hsa04910","Insulin signaling pathway",133,-0.36574781040341,-0.982312813496469,0.476190476190476,0.809990662931839,0.677233070731443,2108,"tags=14%, list=12%, signal=12%","868/1399/5567/1977/5563/673/5261/5836/6009/5837/10211/80201/122809/5507/5260/5140/5257/9470",0.0791316651768349
"hsa04216","Ferroptosis",40,0.441904027909716,0.979258013033063,0.475336322869955,0.809990662931839,0.677233070731443,1487,"tags=22%, list=8%, signal=21%","23657/7157/7037/3162/2495/2512/2182/1536/30061",0.0880945010398517
"hsa04950","Maturity onset diabetes of the young",24,-0.483551031802446,-0.977131630955567,0.50177304964539,0.82519074989076,0.68994186113813,934,"tags=21%, list=5%, signal=20%","5078/4825/3280/50674/3174",0.0727141077934447
"hsa04141","Protein processing in endoplasmic reticulum",159,-0.345608237083636,-0.973170457896272,0.512476007677543,0.834878754291584,0.698042000151933,2878,"tags=14%, list=16%, signal=12%","3305/55432/165324/26232/23640/29979/10905/3301/85479/51009/51619/3320/79748/51360/7322/3326/22824/10277/3703/7186/5589/8454/100506742",0.0756946307932749
"hsa04081","Hormone signaling",213,-0.33550828027277,-0.971865060053898,0.508474576271186,0.832267348896706,0.695858604496362,2881,"tags=20%, list=16%, signal=17%","4880/7066/269/185/2692/153/5296/1394/2056/4842/114131/2984/5567/3690/4882/9630/4985/3953/2770/155/148/7200/1395/552/1813/1734/10266/6777/886/2797/5367/4093/2057/54331/3479/6753/2099/1442/2740/51738/1815/6794",0.0813027345384499
"hsa00730","Thiamine metabolism",13,0.525248913124579,0.968552118693065,0.51508120649652,0.835201769412581,0.698312073045728,802,"tags=8%, list=4%, signal=7%","26289",0.0855356947987884
"hsa04611","Platelet activation",118,0.374688073154603,0.968243715778229,0.474120082815735,0.809990662931839,0.677233070731443,2230,"tags=19%, list=12%, signal=16%","7450/5908/5293/5321/208/2534/255189/83706/5566/6300/60/2212/5028/54518/1281/5906/6786/2244/23533/1432/4638/2776",0.0838361057159929
"hsa04710","Circadian rhythm",30,0.466915040827777,0.964625655057258,0.486784140969163,0.814402398676592,0.680921722320166,1764,"tags=23%, list=10%, signal=21%","6096/1385/1454/5564/6097/9975/79365",0.0857844408075645
"hsa04621","NOD-like receptor signaling pathway",171,0.36280812674202,0.963789508814315,0.496031746031746,0.820620652755484,0.68612080361475,1165,"tags=10%, list=7%, signal=9%","10628/2634/3455/23710/2635/4615/4792/7188/6347/56919/55072/22900/10910/7205/57506/6300/834",0.0791316651768349
"hsa00062","Fatty acid elongation",20,0.481280097418365,0.963138419408204,0.48,0.811154300863397,0.678205988229968,2603,"tags=25%, list=15%, signal=21%","79993/3033/11332/122970/60481",0.0870515867946735
"hsa00790","Folate biosynthesis",23,0.464350260634198,0.962493775553026,0.496629213483146,0.820620652755484,0.68612080361475,146,"tags=4%, list=1%, signal=4%","57016",0.0857844408075645
"hsa05014","Amyotrophic lateral sclerosis",316,-0.317948142762731,-0.961942726204559,0.571428571428571,0.874396181202693,0.731082514813603,3570,"tags=22%, list=20%, signal=18%","196385/23165/5718/54539/5686/7416/2882/596/2890/4744/1537/10376/5690/5217/6389/9896/55062/5685/10975/9001/26100/5692/7386/146754/8480/5682/55967/6391/125965/4724/5608/4731/29979/3799/23636/4842/9217/84790/1339/55860/6432/79861/7384/203068/10381/4723/3084/10382/347733/11273/7277/847/7186/9377/5868/4747/10121/29796/9782/23279/5719/81929/4708/10383/55102/7280/23511/3710/51807/7846/100506742",0.0778840111977068
"hsa00630","Glyoxylate and dicarboxylate metabolism",29,-0.444260498431306,-0.9583389797466,0.539347408829175,0.858502526897815,0.717793832853892,2985,"tags=24%, list=17%, signal=20%","189/9380/6472/84532/1738/4190/847",0.0730744399126987
"hsa05132","Salmonella infection",240,-0.327316983972993,-0.951902361054317,0.6,0.874396181202693,0.731082514813603,2253,"tags=19%, list=13%, signal=17%","3799/4646/388/4633/84790/55860/1783/58498/4790/10787/79861/9648/5286/79443/203068/197259/79792/10381/3320/26999/3576/3326/79659/60412/8655/5294/113146/10382/347733/8976/7277/10454/10096/7186/5868/10121/3840/10383/55770/140735/7280/93408/27128/51807/7846/51143",0.0713052987340038
"hsa05022","Pathways of neurodegeneration - multiple diseases",423,-0.310400099998135,-0.946880750764061,0.614849187935035,0.874396181202693,0.731082514813603,3424,"tags=18%, list=19%, signal=15%","7416/11211/355/2882/596/2890/4744/1537/10376/5690/7482/6389/7419/9896/55062/11315/5685/10975/9001/26100/5692/7386/146754/5682/55967/6391/125965/23401/4724/5608/7417/4731/3799/4842/9217/55081/84790/1339/55860/4790/351/79861/7384/203068/673/10381/4723/54361/10382/347733/27035/11273/7277/81029/847/80326/1133/7186/9377/5868/4747/5663/10121/29796/5719/4708/10383/55102/5664/7280/3708/2861/27429/3710/51807/7846/817/100506742",0.0760837160951725
"hsa04145","Phagocytosis",236,0.345478980506983,0.945851234855623,0.551515151515152,0.869889807162535,0.727314736160409,1458,"tags=11%, list=8%, signal=11%","3693/718/929/4481/23545/89849/23710/1780/5293/3135/1520/2215/65082/7058/245972/10312/9146/3119/8547/60/2212/6993/3112/1508/84617/1536/83658",0.0745500777420554
"hsa03250","Viral life cycle - HIV-1",58,0.407329569170089,0.942800055314881,0.488172043010753,0.814402398676592,0.680921722320166,2980,"tags=22%, list=17%, signal=19%","29969/85363/2033/4298/7852/9146/9972/4300/5903/8850/140564/4600/2648",0.0843144320642653
"hsa04750","Inflammatory mediator regulation of TRP channels",90,-0.356858454303079,-0.942104871088168,0.557251908396947,0.874396181202693,0.731082514813603,2120,"tags=17%, list=12%, signal=15%","51393/5567/51802/3556/239/5588/5029/162514/8989/2150/283748/3479/3708/3710/817",0.0711327399327894
"hsa00510","N-Glycan biosynthesis",53,0.404496484906822,0.937801284283623,0.526096033402923,0.845163535142658,0.706641103865501,1024,"tags=8%, list=6%, signal=7%","4248/79796/7841/8704",0.0787113806986485
"hsa05016","Huntington disease",263,-0.321560821322105,-0.937248382684927,0.668103448275862,0.89608429118774,0.749215940290842,3844,"tags=24%, list=22%, signal=19%","5684/5693/1349/160/6392/774/196385/5718/54539/5686/5441/7416/2882/2890/1537/10376/5690/6389/7419/163/55062/5685/10975/9001/26100/5692/7386/146754/5682/84699/55967/6391/125965/4724/7417/4731/3799/55081/84790/1339/55860/79861/7384/203068/10381/4723/10382/347733/5430/7277/1211/7186/9377/10121/29796/5719/4708/10383/55102/7280/3708/51807/7846",0.0681513438679483
"hsa04625","C-type lectin receptor signaling pathway",99,0.37456763290306,0.934770424586318,0.537473233404711,0.858502526897815,0.717793832853892,1165,"tags=11%, list=7%, signal=10%","53342/9020/4792/5293/208/3659/338339/5781/1263/6300/834",0.0789209638180035
"hsa00604","Glycosphingolipid biosynthesis - ganglio series",14,0.493980483975974,0.932592815982017,0.54627539503386,0.86555964418607,0.723694287550911,72,"tags=7%, list=0%, signal=7%","9197",0.0808589150280032
"hsa00590","Arachidonic acid metabolism",51,-0.392029677531676,-0.932114003102696,0.588910133843212,0.874396181202693,0.731082514813603,1842,"tags=12%, list=10%, signal=11%","9536/239/6916/1557/283748/246",0.0684714904492088
"hsa00520","Amino sugar and nucleotide sugar metabolism",35,-0.416954410098382,-0.927479276645422,0.593345656192237,0.874396181202693,0.731082514813603,1843,"tags=14%, list=10%, signal=13%","80146/2585/29926/80201/4351",0.066436413766281
"hsa05130","Pathogenic Escherichia coli infection",188,0.346581011524849,0.925247627388913,0.576363636363636,0.874396181202693,0.731082514813603,1305,"tags=11%, list=7%, signal=10%","7122/7132/3059/2768/4615/4792/3654/10686/7430/4542/2534/8440/8795/5781/836/6300/834/60/2212/25",0.0670512579829467
"hsa00330","Arginine and proline metabolism",44,-0.396942965380134,-0.921075392997909,0.586270871985158,0.874396181202693,0.731082514813603,2984,"tags=25%, list=17%, signal=21%","501/2806/4846/4842/4129/2805/223/1158/224/113451/8659",0.0672065093710464
"hsa04514","Cell adhesion molecule (CAM) interaction",146,0.351494726742391,0.920679307513252,0.60655737704918,0.874396181202693,0.731082514813603,1847,"tags=12%, list=10%, signal=11%","7122/5788/1003/9379/10686/3135/6385/7412/3119/3112/1000/23114/3680/3126/5802/9071/257194/3655",0.0704500850658419
"hsa03083","Polycomb repressive complex",79,-0.355663848089907,-0.917985119516326,0.613899613899614,0.874396181202693,0.731082514813603,2079,"tags=18%, list=12%, signal=16%","1912/10600/3054/8473/10138/64319/51619/7322/84759/221937/23269/84108/26147/55252",0.0668966276500666
"hsa05030","Cocaine addiction",49,0.409934401519713,0.916874530618748,0.567099567099567,0.874396181202693,0.731082514813603,2051,"tags=22%, list=11%, signal=20%","1386/627/2903/84152/1385/5566/468/1742/116443/2902/4128",0.0766746872490091
"hsa00860","Porphyrin metabolism",31,-0.416546060298336,-0.915530760702067,0.588014981273408,0.874396181202693,0.731082514813603,2265,"tags=19%, list=13%, signal=17%","645/2990/7363/79799/2235/326625",0.0675188953767744
"hsa04923","Regulation of lipolysis in adipocytes",55,-0.383546364353207,-0.915305074426561,0.605947955390335,0.874396181202693,0.731082514813603,4261,"tags=35%, list=24%, signal=26%","3630/4852/196883/2778/51099/1081/5291/2167/2773/2771/113/153/5296/57104/5567/2770/155/134/5140",0.065681360193401
"hsa01250","Biosynthesis of nucleotide sugars",34,-0.41402088454106,-0.915264430549629,0.591254752851711,0.874396181202693,0.731082514813603,1843,"tags=15%, list=10%, signal=13%","80146/2585/29926/80201/4351",0.0679922591544058
"hsa04211","Longevity regulating pathway",88,-0.355310748728369,-0.91502469587193,0.608938547486033,0.874396181202693,0.731082514813603,2002,"tags=15%, list=11%, signal=13%","5567/4790/1977/5563/27244/6009/847/79813/10645/3479/10919/9470/6794",0.0655321029282414
"hsa04530","Tight junction",156,0.345861455985413,0.909936385043851,0.587649402390438,0.874396181202693,0.731082514813603,803,"tags=6%, list=4%, signal=6%","7122/3059/5872/154810/10686/87/7430/8189/5111/79778",0.0706196247122591
"hsa00564","Glycerophospholipid metabolism",86,0.369987705864805,0.907999833287632,0.597345132743363,0.874396181202693,0.731082514813603,1877,"tags=15%, list=11%, signal=14%","79888/5321/64850/10555/11313/160851/255189/10908/56895/1103/51365/150763/5338",0.0751181635276302
"hsa04742","Taste transduction",74,-0.357194034560937,-0.907541512947519,0.654,0.89608429118774,0.749215940290842,3653,"tags=22%, list=20%, signal=17%","255022/5153/5136/2914/6340/50831/2558/3352/50835/5567/6326/3350/3354/9033/50833/3710",0.0655321029282414
"hsa03040","Spliceosome",127,-0.330678875095287,-0.907479808538923,0.67953667953668,0.899997052668808,0.752487399573191,2878,"tags=18%, list=16%, signal=15%","3305/8896/55696/9879/27258/9716/10992/6434/55110/6432/10915/10772/3192/9092/8563/6426/6635/5093/10291/51645/58517/10084/9410",0.0619762736001998
"hsa05207","Chemical carcinogenesis - receptor activation",180,0.34064147125662,0.90571596434951,0.600401606425703,0.874396181202693,0.731082514813603,1650,"tags=11%, list=9%, signal=10%","5465/2252/6654/604/1386/2944/3841/5293/208/2946/1385/5578/6195/5566/2949/468/7366/4853/331",0.0699458736501659
"hsa04022","cGMP-PKG signaling pathway",158,-0.323053686359205,-0.905620482195263,0.715835140997831,0.902039222024675,0.754194857062666,3154,"tags=22%, list=18%, signal=18%","2771/4772/147/7419/113/1909/5581/4880/6093/185/153/84699/7417/4846/4882/23439/4985/480/2770/155/148/6543/340156/486/134/91807/5294/4625/2969/3708/3710/5140/7225/4775",0.0650877566917313
"hsa00640","Propanoate metabolism",31,0.419542465290467,0.904753214776799,0.568376068376068,0.874396181202693,0.731082514813603,1718,"tags=19%, list=10%, signal=18%","8801/593/79611/23417/160287/5095",0.0758886900606117
"hsa00280","Valine, leucine and isoleucine degradation",47,0.406824515100235,0.903777499481812,0.573839662447257,0.874396181202693,0.731082514813603,1718,"tags=13%, list=10%, signal=12%","593/587/3155/11112/3033/5095",0.0747385227439093
"hsa04918","Thyroid hormone synthesis",73,0.373561305801577,0.901866320790996,0.571142284569138,0.874396181202693,0.731082514813603,1253,"tags=11%, list=7%, signal=10%","477/482/1386/2876/1385/5578/5566/468",0.0723570851036907
"hsa04925","Aldosterone synthesis and secretion",94,0.367036854460385,0.901125977763806,0.570833333333333,0.874396181202693,0.731082514813603,1819,"tags=14%, list=10%, signal=12%","477/482/1386/1385/5578/5566/818/468/23683/4929/5587/8912/814",0.0743625384422526
"hsa04520","Adherens junction",84,0.370334719386807,0.897772575649505,0.633333333333333,0.886155913978495,0.740914825608286,1692,"tags=14%, list=9%, signal=13%","1003/5908/10580/5787/87/2033/2534/4008/60/4636/83439/5906",0.069119845655101
"hsa04726","Serotonergic synapse",106,-0.341527228422951,-0.897474162864309,0.682656826568266,0.900691706536837,0.753068199567154,2177,"tags=16%, list=12%, signal=14%","4129/5567/351/2770/239/673/1562/3350/1557/283748/121278/1644/3354/54331/246/3708/3710",0.0596037042575973
"hsa01232","Nucleotide metabolism",75,-0.353727740644298,-0.895164705933835,0.671669793621013,0.89608429118774,0.749215940290842,1500,"tags=9%, list=8%, signal=9%","132/5167/51292/221264/9583/956/7498",0.0611692626746689
"hsa04142","Lysosome biogenesis",233,0.32802054849345,0.892090162066275,0.66015625,0.89608429118774,0.749215940290842,1083,"tags=8%, list=6%, signal=8%","1512/23431/114879/23545/427/6556/57192/5476/1520/23461/65082/9179/79036/22901/28962/245972/10312/1213/8906",0.0639271933359996
"hsa00020","Citrate cycle (TCA cycle)",30,-0.404812252060327,-0.887606157419978,0.658759124087591,0.89608429118774,0.749215940290842,2529,"tags=33%, list=14%, signal=29%","6391/2271/3420/5162/1738/4190/1737/8803/8802/3419",0.0607719451853533
"hsa04935","Growth hormone synthesis, secretion and action",119,0.347990858755722,0.887135307024381,0.651063829787234,0.89608429118774,0.749215940290842,1253,"tags=12%, list=7%, signal=11%","6654/6464/1386/5293/5335/25759/208/2033/1385/5578/3726/5566/6300/468",0.0687943095604775
"hsa04640","Hematopoietic cell lineage",94,-0.337447462590718,-0.887056360827913,0.706896551724138,0.902039222024675,0.754194857062666,2314,"tags=18%, list=13%, signal=16%","290/2056/925/1378/3690/3673/3113/2993/2209/3559/3568/4311/2057/928/3111/1791/2322",0.0597317976364411
"hsa04725","Cholinergic synapse",109,0.35266875713625,0.886746893301962,0.651991614255765,0.89608429118774,0.749215940290842,1916,"tags=16%, list=11%, signal=14%","59345/5293/51764/208/1385/2534/5578/5566/818/468/8973/10681/1103/1129/2775/814/23533",0.0679922591544058
"hsa03082","ATP-dependent chromatin remodeling",85,0.36208294872564,0.884987068909299,0.610989010989011,0.874396181202693,0.731082514813603,2072,"tags=16%, list=12%, signal=15%","57492/53615/1108/6601/11176/1107/11177/60/3065/55274/9219/9274/57504/54617",0.0736212741014394
"hsa00071","Fatty acid degradation",42,0.393667073413735,0.883967256784621,0.613390928725702,0.874396181202693,0.731082514813603,1725,"tags=12%, list=10%, signal=11%","23205/2182/3033/130/1632",0.0725351864394589
"hsa03018","RNA degradation",68,-0.356511503459661,-0.881172326045288,0.667279411764706,0.89608429118774,0.749215940290842,930,"tags=7%, list=5%, signal=7%","22803/54766/56915/3329/140886",0.0605092988656667
"hsa05010","Alzheimer disease",336,0.30801762119952,0.878011711982078,0.778929188255613,0.938501487238534,0.784680951491489,1614,"tags=8%, list=9%, signal=7%","348/7132/25825/7474/2081/5293/5695/8324/4023/1452/2903/208/1454/60673/836/7855/8322/4695/468/3416/84617/1536/221074/4035/22863/8323/6868",0.0503964322442957
"hsa05217","Basal cell carcinoma",60,0.378043682041465,0.877847254804663,0.628755364806867,0.885866061528147,0.740672480018403,1698,"tags=17%, list=10%, signal=15%","7474/7157/8324/1026/7855/8322/8323/51684/83439/7475",0.0709609456938284
"hsa04270","Vascular smooth muscle contraction",123,-0.321614972499287,-0.875482045899212,0.753507014028056,0.920962663067926,0.770016743255945,4162,"tags=23%, list=23%, signal=18%","5500/10398/196883/2778/5332/2977/30814/5580/136/147/113/1909/5581/4880/6093/185/5567/4882/148/673/340156/5588/552/91807/10266/283748/3708/3710",0.0588438169595807
"hsa00051","Fructose and mannose metabolism",30,-0.397003451614902,-0.870484295810933,0.673357664233577,0.89608429118774,0.749215940290842,1425,"tags=17%, list=8%, signal=15%","5208/29926/5207/80201/4351",0.0597317976364411
"hsa04310","Wnt signaling pathway",169,0.32772748644832,0.870308166501796,0.73558648111332,0.914869207692911,0.764922006138791,1306,"tags=13%, list=7%, signal=12%","23500/894/7474/84133/23002/7157/8324/59352/23411/1452/79718/2033/5578/1454/5566/7855/818/8322/147495/57216/1951/144165",0.0596037042575973
"hsa04728","Dopaminergic synapse",127,0.338156376701982,0.867354109546076,0.704545454545455,0.902039222024675,0.754194857062666,1438,"tags=13%, list=8%, signal=12%","59345/1386/5523/5527/2903/51764/208/5525/84152/1385/5578/5566/6300/818/468/10681/2892",0.0635007968065945
"hsa04961","Endocrine and other factor-regulated calcium reabsorption",52,0.375686137323281,0.867223070283524,0.630573248407643,0.885866061528147,0.740672480018403,1069,"tags=10%, list=6%, signal=9%","477/482/5578/1213/5566",0.0702812841717392
"hsa05231","Choline metabolism in cancer",92,0.351978558662153,0.864531125599236,0.658349328214971,0.89608429118774,0.749215940290842,1349,"tags=12%, list=8%, signal=11%","6654/5293/5335/5321/5900/208/160851/57153/5578/255189/5159",0.0632191170859458
"hsa00480","Glutathione metabolism",52,0.374446698884854,0.864361986252961,0.630573248407643,0.885866061528147,0.740672480018403,2054,"tags=17%, list=12%, signal=15%","2944/2876/3417/2946/2949/51056/6723/2936/4257",0.0702812841717392
"hsa04929","GnRH secretion",63,-0.356201279472397,-0.862618053082641,0.702857142857143,0.902039222024675,0.754194857062666,697,"tags=6%, list=4%, signal=6%","2797/3782/3708/3710",0.0597317976364411
"hsa00561","Glycerolipid metabolism",55,-0.359475509769209,-0.857861757544465,0.717472118959108,0.902039222024675,0.754194857062666,2179,"tags=20%, list=12%, signal=18%","57104/223/5408/1606/8513/224/2710/80339/3990/23175/5407",0.057609110864425
"hsa03272","Virion - Hepatitis viruses",43,-0.374623300771304,-0.856859932302564,0.711985688729875,0.902039222024675,0.754194857062666,261,"tags=9%, list=1%, signal=9%","928/1366/3916/9076",0.0561766586307176
"hsa01230","Biosynthesis of amino acids",67,0.364194852830171,0.856080880660358,0.674,0.89608429118774,0.749215940290842,1810,"tags=15%, list=10%, signal=13%","26227/5091/587/6120/3417/384/84076/2752/4143/162417",0.0640703750499722
"hsa01040","Biosynthesis of unsaturated fatty acids",19,-0.425064194489036,-0.853456829758036,0.66970802919708,0.89608429118774,0.749215940290842,643,"tags=11%, list=4%, signal=10%","51/570",0.059989249649033
"hsa03022","Basal transcription factors",39,-0.374003181894677,-0.852799439012682,0.686486486486486,0.900739994575956,0.753108573189355,1557,"tags=10%, list=9%, signal=9%","4331/2962/1022/2969",0.0582216241124161
"hsa05323","Rheumatoid arthritis",86,-0.331069401437079,-0.850856738898543,0.774545454545455,0.936471333544504,0.782983540295059,1655,"tags=15%, list=9%, signal=14%","525/4050/3113/2321/6372/3576/127124/941/50617/284/6374/3111/3689",0.0530212512043078
"hsa04082","Neuroactive ligand signaling",190,-0.297381833137764,-0.850030571366366,0.87246963562753,0.958229051354864,0.801175164864511,2195,"tags=14%, list=12%, signal=12%","2743/2563/1143/6870/5567/4985/140679/2770/6866/6869/148/2774/5031/5029/134/3350/1813/6865/2912/57084/1133/3354/54331/63910/2900/1815",0.0524827622635459
"hsa05161","Hepatitis B",157,0.320130715946977,0.849632222750307,0.744855967078189,0.920962663067926,0.770016743255945,2014,"tags=15%, list=11%, signal=14%","6654/4615/1386/4792/5293/3654/7157/208/5111/2033/1385/1026/5578/57506/836/6300/468/7297/114609/23118/6778/3339/1147/1432",0.060640400949416
"hsa04720","Long-term potentiation",65,0.365328231642921,0.84505448215546,0.68788501026694,0.900739994575956,0.753108573189355,2230,"tags=20%, list=12%, signal=18%","5908/2903/10411/2033/5578/6195/5566/818/468/5906/814/2902/2776",0.064358336791736
"hsa04659","Th17 cell differentiation",105,-0.317232526427116,-0.842422658702149,0.828740157480315,0.955330565314596,0.798751741124764,1958,"tags=15%, list=11%, signal=14%","59067/4790/7535/3556/3113/3320/3326/5588/50943/6257/3559/149233/6777/4088/3111/4775",0.0535669384770951
"hsa04971","Gastric acid secretion",71,0.349754906981876,0.842370234511442,0.697624190064795,0.902039222024675,0.754194857062666,1189,"tags=13%, list=7%, signal=12%","477/482/3758/7430/5578/5566/3773/818/60",0.066132620475844
"hsa05143","African trypanosomiasis",34,0.392474133245141,0.840855975441036,0.651260504201681,0.89608429118774,0.749215940290842,1106,"tags=12%, list=6%, signal=11%","4615/7412/5578/3043",0.0681513438679483
"hsa01200","Carbon metabolism",110,-0.307563638310914,-0.834553976959901,0.846307385229541,0.955330565314596,0.798751741124764,3275,"tags=24%, list=18%, signal=19%","128/5223/3101/6389/189/2806/7086/6391/2271/6472/3420/84532/2805/5162/1738/5230/4190/5631/1737/8803/8277/847/51/80201/8802/3419",0.0532386494755899
"hsa05144","Malaria",46,0.372864229930632,0.832518644768445,0.713062098501071,0.902039222024675,0.754194857062666,1652,"tags=17%, list=9%, signal=16%","4615/6347/7058/7412/3043/975/4035/3820",0.0646484568421928
"hsa04975","Fat digestion and absorption",38,-0.361662235397448,-0.825418150032972,0.756410256410256,0.920962663067926,0.770016743255945,1759,"tags=13%, list=10%, signal=12%","29881/5408/8513/2168/5407",0.0544555953940371
"hsa04724","Glutamatergic synapse",109,0.328224937501256,0.825285590923565,0.792452830188679,0.948818447918898,0.793306960755458,2616,"tags=25%, list=15%, signal=21%","59345/5321/2903/51764/85358/9455/5578/255189/5566/57030/10681/1742/2892/2752/2775/5338/116443/6507/2744/2902/2776/2897/5579/2787/2913/2899/6512",0.0585937568945671
"hsa03440","Homologous recombination",37,0.374585700998664,0.825157651009516,0.699784017278618,0.902039222024675,0.754194857062666,418,"tags=8%, list=2%, signal=8%","5893/10714/29935",0.065981614400873
"hsa05135","Yersinia infection",132,0.319251411942741,0.817765833542119,0.79296066252588,0.948818447918898,0.793306960755458,2085,"tags=17%, list=12%, signal=15%","4615/4792/5293/3654/5335/6347/208/2335/6195/5829/6300/1793/834/60/2212/63916/64283/8395/23118/1147/1432/9564",0.0579754757571486
"hsa04981","Folate transport and metabolism",27,0.390859623699031,0.815193067183126,0.70814479638009,0.902039222024675,0.754194857062666,2624,"tags=22%, list=15%, signal=19%","8714/7298/2350/6573/4524/2352",0.0676760401641789
"hsa00250","Alanine, aspartate and glutamate metabolism",35,0.374981491163776,0.815105648233049,0.72234273318872,0.904884218110057,0.756573557859226,2372,"tags=26%, list=13%, signal=22%","2571/2747/443/2752/790/2744/7915/84706/2746",0.0646484568421928
"hsa05212","Pancreatic cancer",76,0.327590312263956,0.813242402389521,0.764835164835165,0.927964343348959,0.775870847079611,1969,"tags=13%, list=11%, signal=12%","5293/7157/5900/208/1026/7039/9459/5338/1147/4087",0.0625237414724762
"hsa05020","Prion disease",230,0.298488107033202,0.811755149887906,0.853465346534653,0.955330565314596,0.798751741124764,1454,"tags=7%, list=8%, signal=6%","714/713/1386/5293/5695/2903/730/1385/2534/5566/836/6300/4695/468/84617/1536",0.0524827622635459
"hsa04130","SNARE interactions in vesicular transport",33,0.376871087736217,0.81064299770481,0.715217391304348,0.902039222024675,0.754194857062666,1858,"tags=12%, list=10%, signal=11%","8674/10490/8675/9554",0.0652353056017703
"hsa04974","Protein digestion and absorption",94,0.32904784549027,0.807857733890035,0.754166666666667,0.920962663067926,0.770016743255945,1746,"tags=15%, list=10%, signal=14%","477/482/1303/1284/131873/80781/340267/7512/1289/1281/1307/10136/9056/120103",0.060640400949416
"hsa04940","Type I diabetes mellitus",41,-0.354560490484218,-0.801374553853851,0.798181818181818,0.951783817557013,0.795786305861247,1737,"tags=15%, list=10%, signal=13%","3593/5799/3113/941/3111/3329",0.0516355964484201
